Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-1.56,-0.33,0.36,-31.57,28.77,-52.85
-1.72,0.05,0.33,-22.33,20.02,-20.79
-1.52,0.29,0.08,-8.05,33.95,-29.4
-1.31,0.25,0.11,8.75,68.81,-63.84
-1.18,0.18,0.18,25.41,102.69,-97.16
-0.99,-0.16,-0.03,66.64,119.07,-87.99
-1.01,-0.77,-0.41,131.46,114.66,-16.66
-0.61,-1,-0.65,181.79,64.75,11.2
-0.13,-1.47,-0.52,154.63,57.19,-36.19
-0.01,-1.99,-0.46,110.67,72.17,-87.43
-0.25,-1.87,-0.57,48.65,82.04,-68.67
-0.69,-0.99,-0.7,41.58,59.08,-64.82
-0.87,-0.63,-0.49,59.22,49.49,-55.09
-1,-0.32,-0.39,54.25,51.8,-46.34
-1.14,-0.18,-0.42,25.41,45.43,-44.45
-1.16,-0.19,-0.49,7.35,41.65,-45.15
-1.14,-0.12,-0.57,0.49,38.57,-50.05
-1.06,-0.05,-0.66,3.64,30.52,-56.42
-1.04,-0.07,-0.75,21.91,24.5,-64.19
-1.02,-0.07,-0.65,34.72,16.94,-75.67
-0.98,-0.13,-0.48,52.85,10.85,-84.77
-0.98,-0.23,-0.39,42.77,2.24,-91.35
-1.08,-0.21,-0.36,42.14,-8.19,-95.69
-1.07,-0.12,-0.39,32.76,-17.36,-98.35
-0.93,-0.13,-0.37,23.94,-25.62,-98.84
-0.71,-0.3,-0.33,17.01,-13.37,-95.41
-0.73,-0.36,-0.33,19.18,-7.28,-87.36
-0.79,-0.4,-0.25,11.48,-10.22,-83.09
-0.87,-0.3,-0.1,1.33,-6.16,-82.11
-0.92,-0.22,-0.09,-6.72,-8.05,-82.81
-0.91,-0.15,-0.05,2.8,-4.97,-79.73
-0.91,-0.16,-0.05,9.8,1.68,-73.99
-0.92,-0.08,-0.01,23.17,12.46,-71.68
-0.96,-0.12,-0.09,30.52,14.63,-70.14
-0.98,-0.05,-0.11,26.6,16.73,-65.38
-0.96,-0.03,-0.13,24.57,18.62,-62.65
-0.95,-0.1,-0.16,21.98,21.98,-61.88
-0.92,-0.22,-0.19,23.73,26.46,-62.79
-0.9,-0.29,-0.2,26.46,27.58,-63.7
-0.9,-0.31,-0.21,30.52,27.93,-66.08
-0.91,-0.3,-0.23,35.91,27.58,-68.39
-0.93,-0.27,-0.28,38.08,26.25,-71.12
-0.96,-0.23,-0.34,37.03,23.17,-70.91
-1.01,-0.16,-0.37,30.59,17.99,-69.79
-1.03,-0.06,-0.35,24.71,13.86,-68.6
-1.05,0.03,-0.32,18.48,11.34,-67.48
-1.09,0.05,-0.32,12.39,8.89,-66.22
-1.13,0.02,-0.34,6.93,4.41,-64.89
-1.15,-0.03,-0.34,-5.46,-1.82,-61.67
-1.18,-0.08,-0.3,-18.34,-5.74,-52.57
-1.22,-0.11,-0.27,-26.53,-8.47,-45.15
-1.25,-0.14,-0.22,-26.74,-15.05,-40.67
-1.26,-0.18,-0.18,-22.12,-25.06,-18.62
-1.25,-0.26,-0.12,-15.89,-30.66,-26.67
-1.27,-0.26,-0.03,-0.98,-32.69,-17.92
-1.36,-0.17,0.11,10.71,-33.32,-7.56
-1.47,-0.02,0.15,31.08,-31.15,4.48
-1.58,0.25,0.14,58.94,-33.32,22.96
-1.64,0.45,0.08,72.87,-43.61,37.24
-1.69,0.62,0.06,67.69,-63.84,52.29
-1.63,0.74,0.18,56,-76.44,68.6
-1.53,0.79,0.23,47.39,-76.44,80.22
-1.38,0.51,-0.03,27.16,-54.46,91.49
-1.17,0.18,-0.25,5.25,-69.23,97.02
-1.05,-0.13,-0.35,-4.13,-65.1,102.9
-0.9,-0.23,-0.34,-27.02,-58.45,105.98
-0.81,-0.46,-0.37,-50.12,-46.48,110.18
-0.85,-0.67,-0.44,-48.09,-23.03,117.88
-0.92,-0.79,-0.52,-33.46,-3.57,127.12
-1.18,-0.81,-0.67,-31.85,-11.27,133.35
-1.34,-0.89,-0.67,-41.02,-27.3,138.46
-1.44,-1.05,-0.54,-36.19,-41.16,130.83
-1.41,-1.12,-0.43,-20.09,-42.98,123.55
-1.19,-0.89,-0.45,3.99,-37.8,127.19
-1.11,-0.63,-0.46,20.72,-36.75,134.4
-1.12,-0.53,-0.43,23.31,-36.89,136.57
-1.01,-0.62,-0.3,14.56,-37.38,138.04
-0.89,-0.57,-0.18,5.67,-33.11,139.37
-0.81,-0.58,-0.13,-12.74,-26.39,141.05
-0.77,-0.57,-0.12,-26.53,-23.45,141.47
-0.77,-0.64,-0.19,-26.67,-27.16,139.02
-0.79,-0.6,-0.2,-28.07,-38.5,133.91
-0.75,-0.61,-0.18,-31.36,-44.87,126.56
-0.74,-0.63,-0.19,-30.03,-47.81,115.29
-0.7,-0.61,-0.14,-30.24,-48.44,104.65
-0.61,-0.57,-0.08,-39.13,-46.13,95.27
-0.55,-0.53,-0.08,-50.89,-39.34,84.49
-0.54,-0.52,-0.14,-64.33,-34.3,67.2
-0.47,-0.57,-0.21,-71.68,-32.13,55.72
-0.34,-0.61,-0.23,-74.06,-28.42,46.55
-0.27,-0.63,-0.25,-75.32,-20.51,36.19
-0.25,-0.69,-0.25,-73.92,-14.98,26.18
-0.24,-0.75,-0.26,-66.36,-13.09,12.6
-0.22,-0.78,-0.24,-55.58,-7.21,9.1
-0.27,-0.74,-0.22,-33.25,-1.82,7.91
-0.39,-0.79,-0.1,-8.33,0.77,2.94
-0.46,-0.65,-0.01,5.88,16.94,1.89
-0.68,-0.41,-0.04,16.52,29.47,8.75
-0.92,0,-0.08,22.68,33.67,23.45
-1.12,0.42,0.04,10.78,43.82,39.41
-1.42,0.79,0.31,-4.41,35.7,35.7
-1.66,0.89,0.27,-18.62,-8.12,18.27
-1.68,1.12,0.76,-5.04,-21.84,18.9
-1.82,1.86,0.85,18.27,-18.06,20.16
-1.98,2.15,0.58,31.71,-7.14,21.42
-1.74,1.78,0.34,20.93,-2.17,21
-1.44,1.13,0.12,-1.96,-3.22,25.34
-1.2,0.6,0,-23.38,-8.33,23.31
-0.95,0.16,-0.06,-40.88,-12.32,20.86
-0.74,-0.19,-0.19,-50.47,-9.87,5.88
-0.53,-0.61,-0.27,-50.54,-1.47,-14.98
-0.35,-0.77,-0.28,-48.93,17.29,-40.95
-0.43,-0.78,-0.2,-54.04,38.85,-60.76
-0.93,-0.55,-0.05,-42.56,45.5,-60.97
-1.39,-0.24,0.36,-28.14,33.95,-45.57
-1.62,0,0.36,-2.66,24.29,-26.32
-1.54,0.14,0.27,17.29,31.29,-32.83
-1.35,0.17,0.23,28.21,55.09,-63.21
-1.22,0.19,0.21,34.72,94.99,-100.87
-1.24,0.02,0.15,69.51,124.39,-114.52
-1.3,-0.31,-0.11,104.72,137.69,-84.98
-1.21,-0.85,-0.69,151.2,106.54,-9.66
-0.54,-0.98,-0.63,166.74,49.63,-17.01
-0.02,-1.43,-0.41,117.11,57.82,-52.43
-0.02,-1.68,-0.48,81.83,79.38,-69.79
-0.4,-1.28,-0.68,61.81,82.81,-61.53
-0.66,-0.78,-0.64,66.85,58.03,-56.91
-0.73,-0.46,-0.47,61.53,57.26,-48.16
-0.94,-0.27,-0.45,42.91,59.08,-44.45
-1.13,-0.25,-0.49,18.9,49.98,-42.07
-1.21,-0.22,-0.55,2.1,40.11,-43.4
-1.19,-0.11,-0.54,-10.36,32.83,-49.42
-1.16,-0.09,-0.62,-6.93,19.11,-59.71
-1.09,-0.06,-0.56,15.33,15.82,-69.51
-1.06,-0.01,-0.41,33.67,15.89,-82.74
-0.97,-0.12,-0.39,40.53,11.69,-91
-0.96,-0.16,-0.4,49.07,7.56,-95.62
-1.07,-0.15,-0.44,48.58,-0.84,-96.74
-1.05,-0.12,-0.42,36.82,-5.11,-100.45
-0.88,-0.22,-0.46,34.65,-11.41,-98.14
-0.67,-0.38,-0.39,47.04,-6.93,-91.21
-0.73,-0.33,-0.29,34.3,-3.43,-87.29
-0.76,-0.43,-0.24,9.8,-4.76,-79.94
-0.83,-0.3,-0.12,6.23,-5.6,-77.28
-0.93,-0.18,-0.09,-0.21,-7.84,-77.14
-0.93,-0.1,-0.08,7.56,-4.9,-75.53
-0.97,0.02,-0.1,9.52,-0.98,-73.57
-0.94,-0.1,-0.11,22.19,11.62,-69.79
-0.98,-0.09,-0.15,20.72,19.67,-68.11
-0.97,-0.14,-0.12,20.3,19.46,-67.34
-0.95,-0.18,-0.13,18.34,18.83,-66.43
-0.91,-0.2,-0.13,20.02,20.58,-66.22
-0.89,-0.2,-0.13,24.36,23.52,-66.43
-0.87,-0.22,-0.15,29.05,25.97,-67.55
-0.86,-0.27,-0.19,33.39,29.54,-68.04
-0.89,-0.31,-0.25,35.63,30.59,-68.39
-0.93,-0.32,-0.3,35.07,27.44,-68.6
-0.98,-0.27,-0.34,32.69,23.52,-67.9
-1.02,-0.17,-0.35,31.36,19.88,-66.15
-1.06,-0.07,-0.34,30.94,16.03,-62.93
-1.07,0.04,-0.33,28.14,12.81,-60.76
-1.1,0.08,-0.33,23.52,9.24,-57.54
-1.14,0.05,-0.35,18.76,6.3,-55.23
-1.16,0.01,-0.37,5.53,2.8,-52.85
-1.21,-0.06,-0.35,-9.1,-0.28,-47.81
-1.28,-0.11,-0.28,-21.77,-4.83,-42.14
-1.33,-0.15,-0.19,-28.35,-16.1,-35.84
-1.31,-0.19,-0.07,-26.95,-28.77,-31.5
-1.26,-0.2,0.06,-16.03,-35.77,-22.33
-1.26,-0.16,0.16,2.24,-36.4,-12.74
-1.33,-0.06,0.21,23.17,-30.66,-2.52
-1.45,0.07,0.2,49.63,-25.34,11.2
-1.58,0.25,0.15,64.89,-32.34,25.2
-1.63,0.42,0.12,68.18,-49.63,39.06
-1.61,0.62,0.17,68.25,-70.98,58.45
-1.58,0.78,0.32,67.55,-78.82,70.84
-1.48,0.74,0.15,58.52,-76.02,87.64
-1.39,0.56,-0.11,42.21,-71.33,95.55
-1.27,0.32,-0.36,12.25,-73.08,100.31
-1.13,0.04,-0.44,-16.03,-68.81,101.64
-1.06,-0.2,-0.44,-45.22,-61.81,107.94
-0.95,-0.51,-0.41,-55.72,-51.73,113.33
-0.92,-0.77,-0.49,-56,-28.7,122.29
-0.94,-0.91,-0.64,-48.51,-9.8,135.45
-1.23,-0.93,-0.79,-43.4,-16.31,146.3
-1.41,-0.98,-0.77,-46.34,-32.48,150.57
-1.49,-1.06,-0.69,-40.04,-44.45,140.77
-1.34,-1.13,-0.63,-16.38,-48.93,133.84
-1.19,-0.84,-0.61,12.88,-48.16,138.25
-1.22,-0.54,-0.49,33.6,-47.53,139.72
-1.17,-0.47,-0.31,31.43,-49.21,135.59
-1.01,-0.53,-0.16,13.16,-46.62,135.38
-0.81,-0.56,-0.12,-6.3,-35.21,135.52
-0.71,-0.6,-0.14,-21.98,-28.63,136.5
-0.71,-0.57,-0.16,-28.56,-25.9,135.8
-0.78,-0.55,-0.26,-37.24,-32.06,133.07
-0.74,-0.58,-0.21,-40.74,-42.49,125.72
-0.71,-0.62,-0.22,-38.15,-51.03,118.93
-0.67,-0.62,-0.16,-34.51,-55.79,111.65
-0.6,-0.59,-0.06,-40.25,-52.99,102.2
-0.56,-0.56,-0.04,-55.02,-46.62,92.19
-0.53,-0.56,-0.24,-67.69,-42.14,81.34
-0.51,-0.56,-0.2,-75.39,-40.25,68.67
-0.44,-0.75,-0.19,-77.91,-39.34,54.67
-0.33,-0.69,-0.19,-74.97,-35.49,45.99
-0.24,-0.72,-0.2,-69.79,-26.18,36.75
-0.21,-0.78,-0.22,-63.91,-19.46,26.53
-0.22,-0.82,-0.21,-56.07,-16.1,12.04
-0.2,-0.8,-0.21,-52.15,-12.46,-0.14
-0.26,-0.79,-0.17,-36.89,-3.01,-1.96
-0.38,-0.78,-0.11,-7.07,0.77,-7.77
-0.47,-0.62,-0.06,7.28,15.19,-10.78
-0.63,-0.41,-0.02,17.29,31.92,-6.72
-0.93,-0.08,-0.05,24.22,42.35,7.28
-1.15,0.4,0.11,12.74,51.38,25.2
-1.4,0.73,0.46,-10.43,47.74,27.79
-1.75,1.07,0.33,-25.55,-9.52,23.66
-1.77,1.27,0.7,-21.91,-36.82,17.01
-1.72,1.86,0.94,12.39,-17.08,14.07
-2.05,2.23,0.68,34.37,-4.41,14
-1.89,2.04,0.29,26.88,3.43,9.73
-1.48,1.35,0.08,11.34,8.19,21.07
-1.17,0.59,-0.07,-18.76,3.43,23.24
-0.99,0.12,-0.13,-37.45,2.17,24.5
-0.81,-0.35,-0.28,-50.33,6.3,6.37
-0.57,-0.72,-0.26,-54.11,14.56,-20.86
-0.7,-0.93,0.08,-64.96,20.23,-50.12
-1.26,-0.71,0.45,-60.2,9.87,-49.14
-1.57,-0.12,0.49,-47.53,3.92,-29.19
-1.5,0.2,0.27,-17.99,17.15,-31.78
-1.19,0.08,0.2,13.72,39.62,-60.76
-0.89,0.1,0.19,33.81,85.61,-101.99
-0.94,-0.05,0.07,41.93,123.55,-127.54
-0.96,-0.55,-0.23,110.11,136.78,-85.19
-1.13,-1.14,-0.66,167.44,133.35,0
-0.45,-1.28,-0.69,171.64,58.31,-0.91
0.02,-1.73,-0.43,140.56,59.36,-58.45
0.03,-2.07,-0.55,115.78,87.64,-79.1
-0.46,-1.25,-0.61,90.51,94.57,-67.62
-0.71,-0.64,-0.6,63.28,80.64,-64.26
-0.93,-0.44,-0.47,70.21,78.75,-53.41
-1.12,-0.21,-0.41,57.26,60.76,-46.83
-1.15,-0.19,-0.41,47.53,53.41,-42.63
-1.21,-0.18,-0.52,46.34,43.05,-47.04
-1.16,-0.09,-0.55,30.52,39.83,-54.11
-1.12,-0.02,-0.66,2.31,31.78,-64.12
-1.1,-0.08,-0.72,3.99,2.17,-75.53
-1.01,-0.16,-0.62,24.43,10.71,-85.89
-0.94,-0.17,-0.47,36.82,6.16,-93.66
-0.92,-0.2,-0.38,41.79,2.45,-99.89
-1.01,-0.2,-0.4,49.56,-2.52,-103.04
-1.05,-0.19,-0.44,46.97,-15.05,-100.94
-0.84,-0.14,-0.35,28.98,-20.3,-97.02
-0.69,-0.33,-0.34,23.59,-13.37,-91.56
-0.78,-0.42,-0.36,32.27,-7.28,-84.21
-0.86,-0.4,-0.24,31.08,-11.27,-79.8
-0.94,-0.27,-0.13,17.15,-8.68,-81.27
-0.96,-0.17,-0.1,8.33,-10.01,-82.11
-0.93,-0.16,-0.11,15.61,-6.65,-80.85
-0.96,-0.12,-0.08,17.78,-1.19,-76.44
-0.97,-0.06,-0.09,16.17,15.19,-73.08
-0.96,-0.07,-0.06,23.1,18.62,-72.73
-1.01,0,-0.04,20.3,15.54,-71.19
-0.96,-0.01,-0.07,18.55,14.84,-68.32
-0.9,-0.06,-0.1,21.28,19.67,-66.99
-0.86,-0.13,-0.13,25.27,25.34,-66.71
-0.86,-0.25,-0.18,26.39,29.19,-66.36
-0.89,-0.36,-0.24,27.16,30.03,-68.25
-0.92,-0.41,-0.27,30.03,29.75,-70.35
-0.98,-0.34,-0.31,30.94,23.38,-72.1
-1.01,-0.25,-0.31,29.33,19.95,-72.8
-1.04,-0.13,-0.31,23.45,17.22,-71.4
-1.09,-0.01,-0.3,18.2,12.88,-69.79
-1.16,0.07,-0.26,9.1,6.16,-68.95
-1.19,0.1,-0.24,1.75,0.98,-66.78
-1.21,0.06,-0.25,-5.88,-5.95,-65.17
-1.21,0.01,-0.26,-18.41,-12.18,-60.55
-1.21,-0.02,-0.22,-33.67,-18.34,-52.08
-1.27,-0.03,-0.15,-42.77,-21.63,-43.82
-1.3,-0.03,-0.06,-35.14,-26.25,-36.61
-1.29,-0.05,0.04,-19.46,-32.34,-27.3
-1.29,-0.07,0.11,3.92,-35.7,-16.17
-1.34,-0.06,0.12,49.14,-32.76,0.49
-1.45,0.04,0.12,59.22,-26.74,15.33
-1.6,0.28,0.01,70.42,-28.84,35.35
-1.69,0.48,0,70,-51.8,51.87
-1.66,0.68,0.1,63.35,-75.6,64.89
-1.59,0.79,0.26,53.76,-87.29,80.15
-1.44,0.68,0.07,42.42,-76.65,90.3
-1.36,0.49,-0.24,23.24,-62.02,97.37
-1.28,0.23,-0.48,-10.85,-63.7,103.74
-1.15,-0.04,-0.55,-38.08,-64.33,106.89
-1.05,-0.32,-0.44,-60.27,-61.04,115.71
-0.93,-0.64,-0.4,-65.45,-48.02,117.53
-0.89,-0.99,-0.51,-56.49,-23.31,133.56
-1.1,-1.01,-0.69,-42.77,-11.97,143.43
-1.35,-0.99,-0.73,-48.65,-34.23,146.65
-1.4,-1.08,-0.6,-42.7,-40.81,138.53
-1.42,-1.07,-0.62,-33.46,-43.33,132.23
-1.15,-0.87,-0.59,-21.98,-42.56,134.96
-1.14,-0.61,-0.47,0.84,-34.86,143.36
-1.23,-0.46,-0.37,9.73,-28.35,144.06
-1.17,-0.56,-0.35,-0.14,-37.24,138.67
-0.94,-0.64,-0.29,-11.97,-37.94,140.21
-0.77,-0.66,-0.17,-23.94,-33.6,142.03
-0.71,-0.69,-0.16,-31.43,-30.03,142.87
-0.76,-0.66,-0.2,-31.99,-30.45,139.23
-0.8,-0.61,-0.22,-32.48,-41.93,134.19
-0.72,-0.57,-0.17,-36.96,-48.86,127.54
-0.65,-0.6,-0.15,-41.65,-52.71,116.69
-0.64,-0.64,-0.18,-42.35,-55.02,107.94
-0.58,-0.61,-0.09,-53.48,-50.4,97.86
-0.53,-0.58,-0.11,-66.92,-43.05,85.75
-0.5,-0.58,-0.2,-77.56,-40.25,70.91
-0.45,-0.61,-0.22,-83.79,-39.2,59.22
-0.31,-0.65,-0.22,-85.12,-34.51,50.26
-0.24,-0.7,-0.25,-83.16,-27.51,40.6
-0.22,-0.76,-0.25,-80.64,-22.33,30.52
-0.21,-0.82,-0.24,-71.96,-20.51,20.79
-0.22,-0.82,-0.24,-59.57,-18.13,12.46
-0.32,-0.78,-0.19,-43.75,-15.75,10.92
-0.43,-0.79,-0.06,-17.85,-16.45,5.67
-0.47,-0.63,0.07,-4.41,14.14,4.2
-0.68,-0.42,0.03,0.63,19.88,5.6
-0.9,-0.15,-0.03,11.76,30.73,15.26
-1.16,0.27,0.19,-3.36,38.15,23.31
-1.39,0.53,0.63,-27.23,36.47,18.27
-1.74,1.02,0.36,-36.96,-5.04,16.59
-1.77,1.37,0.66,-26.53,-33.88,14.42
-1.72,1.96,0.76,15.33,-7.77,16.87
-2.03,2.29,0.48,51.73,-3.43,17.64
-1.78,1.96,0.24,36.75,1.61,35.63
-1.4,1.06,0.05,12.11,8.54,29.05
-1.17,0.5,-0.09,-24.08,1.47,31.01
-0.95,0.01,-0.22,-41.65,0.7,29.82
-0.73,-0.32,-0.26,-57.47,6.44,7.91
-0.49,-0.64,-0.29,-63.14,16.52,-19.95
-0.38,-0.74,-0.16,-70.35,39.97,-47.67
-0.95,-0.55,0.09,-72.66,39.62,-52.64
-1.47,-0.23,0.53,-60.41,11.06,-36.75
-1.58,0.12,0.47,-29.89,7.35,-29.96
-1.32,0.03,0.35,-2.17,21.91,-45.29
-1.08,0.06,0.26,10.08,49.49,-74.41
-0.99,0.03,0.11,21.56,89.81,-112.07
-1.1,-0.28,-0.09,59.43,125.02,-101.01
-1.33,-0.84,-0.31,114.1,144.2,-27.51
-0.94,-1.24,-0.85,160.3,86.45,20.23
-0.19,-1.52,-0.6,154.98,56.98,-25.62
-0.04,-1.96,-0.47,137.69,82.32,-69.51
-0.22,-1.84,-0.54,87.99,98.84,-84.77
-0.61,-0.93,-0.63,57.61,79.87,-68.53
-0.79,-0.59,-0.61,89.88,64.4,-59.22
-0.97,-0.24,-0.48,85.61,53.62,-49.91
-1.12,-0.13,-0.45,50.05,42.28,-47.32
-1.16,-0.14,-0.46,8.61,38.71,-49.84
-1.21,-0.16,-0.56,-14.35,36.89,-55.79
-1.19,-0.17,-0.65,-5.81,32.27,-61.6
-1.11,-0.12,-0.65,8.75,20.51,-71.82
-1.06,-0.18,-0.58,29.12,13.23,-83.65
-1.01,-0.17,-0.49,38.64,7,-91.77
-0.96,-0.17,-0.43,44.38,0.63,-97.23
-1.01,-0.12,-0.38,48.44,-4.41,-99.33
-0.98,-0.12,-0.4,38.99,-14.84,-98.7
-0.75,-0.14,-0.3,23.94,-14.98,-97.93
-0.68,-0.31,-0.3,19.95,-6.44,-92.12
-0.77,-0.41,-0.32,27.23,-6.58,-85.54
-0.86,-0.35,-0.19,24.15,-8.26,-81.9
-0.95,-0.26,-0.13,13.16,-5.46,-83.3
-0.95,-0.19,-0.11,7.42,-5.67,-83.44
-0.96,-0.13,-0.12,9.52,-5.04,-84.56
-0.94,-0.07,-0.06,8.61,-2.31,-83.51
-0.95,-0.07,-0.11,6.37,3.22,-81.69
-0.9,-0.11,-0.03,10.29,16.52,-79.24
-0.95,-0.06,-0.03,10.85,18.9,-79.66
-0.96,-0.11,-0.05,11.48,17.57,-77.84
-0.91,-0.18,-0.08,15.33,25.41,-77.91
-0.91,-0.25,-0.13,18.34,28.63,-78.75
-0.93,-0.31,-0.18,20.51,28.56,-79.73
-0.94,-0.31,-0.22,21.98,25.2,-80.92
-0.93,-0.27,-0.23,23.1,22.33,-80.78
-0.94,-0.2,-0.25,22.68,20.72,-79.1
-0.99,-0.12,-0.31,22.19,19.88,-77.49
-1.06,-0.06,-0.36,20.65,15.96,-75.32
-1.09,0.01,-0.39,16.1,12.32,-72.66
-1.12,0.07,-0.39,10.78,8.19,-68.53
-1.2,0.07,-0.37,-2.1,0.77,-67.13
-1.19,0.03,-0.35,-18.2,-5.32,-64.75
-1.18,-0.01,-0.3,-37.52,-12.04,-58.38
-1.21,-0.03,-0.19,-54.46,-17.5,-48.93
-1.24,-0.06,-0.06,-61.53,-25.34,-43.19
-1.25,-0.2,0.1,-44.03,-32.69,-37.73
-1.21,-0.33,0.14,-15.54,-32.83,-30.38
-1.22,-0.36,0.08,33.88,-23.24,-21
-1.32,-0.27,0.03,43.05,-17.29,-9.24
-1.46,-0.1,0.02,53.55,-18.69,2.73
-1.56,0.11,0,61.88,-25.83,15.33
-1.59,0.37,0.01,63.49,-39.9,30.24
-1.58,0.55,0.1,61.18,-57.82,42.98
-1.56,0.72,0.23,61.67,-76.16,57.4
-1.5,0.86,0.27,63.7,-79.52,87.29
-1.43,0.78,-0.01,42.91,-75.39,84.28
-1.38,0.59,-0.27,5.74,-73.29,94.71
-1.26,0.37,-0.49,-25.55,-78.33,99.61
-1.11,0.08,-0.52,-47.88,-72.59,100.73
-1,-0.24,-0.46,-78.19,-65.17,111.37
-0.89,-0.57,-0.41,-92.54,-49.42,117.32
-0.85,-0.85,-0.52,-93.17,-28.28,128.1
-1.04,-1.02,-0.76,-66.36,-9.8,139.79
-1.34,-0.96,-0.86,-66.22,-20.3,148.19
-1.57,-1.03,-0.76,-75.25,-42.14,147.21
-1.54,-1.12,-0.64,-70.21,-52.08,138.25
-1.35,-1.07,-0.73,-59.08,-49.84,133.98
-1.17,-0.77,-0.69,-37.52,-48.65,138.04
-1.18,-0.48,-0.53,-7.98,-47.11,137.55
-1.14,-0.45,-0.34,2.38,-50.96,131.88
-0.93,-0.58,-0.24,-12.11,-47.32,130.69
-0.76,-0.59,-0.21,-29.26,-40.18,133.07
-0.71,-0.62,-0.23,-37.52,-33.04,134.47
-0.74,-0.6,-0.27,-40.81,-31.43,133.98
-0.77,-0.58,-0.27,-43.05,-37.31,128.87
-0.69,-0.64,-0.2,-47.88,-46.06,124.46
-0.68,-0.66,-0.22,-43.05,-51.52,118.37
-0.68,-0.64,-0.22,-39.06,-55.79,112.21
-0.63,-0.61,-0.05,-48.58,-53.55,102.76
-0.56,-0.57,-0.05,-58.31,-45.99,88.34
-0.51,-0.55,-0.14,-88.9,-41.58,77.56
-0.49,-0.56,-0.2,-80.57,-38.99,65.24
-0.42,-0.58,-0.19,-85.19,-37.38,52.71
-0.33,-0.65,-0.2,-82.67,-31.29,42.63
-0.27,-0.71,-0.23,-79.94,-23.17,30.73
-0.26,-0.75,-0.23,-77.56,-18.69,20.51
-0.24,-0.78,-0.21,-72.38,-16.59,9.66
-0.25,-0.8,-0.18,-61.81,-14.56,2.38
-0.36,-0.79,-0.1,-42.77,-12.74,1.96
-0.5,-0.79,0.08,-21.28,-13.93,0.84
-0.52,-0.63,0.06,-12.95,6.65,6.65
-0.8,-0.36,0.01,5.46,29.4,12.46
-0.99,-0.03,0,16.31,43.96,23.73
-1.21,0.55,0.31,5.32,57.19,32.76
-1.45,0.87,0.33,-10.36,37.03,28.07
-1.61,1.11,0.13,-16.52,-8.54,16.52
-1.52,1.23,0.5,-1.19,-10.43,9.03
-1.69,1.69,0.65,12.18,0.84,4.48
-1.91,1.89,0.43,23.31,0.07,10.99
-1.56,1.59,0.12,19.88,4.2,14.07
-1.33,1.04,-0.03,3.57,4.06,19.74
-1.05,0.4,-0.08,-19.95,-0.84,19.18
-0.94,0.04,-0.08,-43.4,-0.49,15.96
-0.74,-0.29,-0.15,-60.48,5.32,-0.14
-0.56,-0.59,-0.13,-65.24,17.5,-24.78
-0.62,-0.76,0,-72.59,29.75,-53.76
-1.11,-0.71,0.43,-67.48,25.55,-57.33
-1.65,-0.13,0.53,-53.55,9.94,-27.72
-1.74,0.29,0.33,-47.11,0.98,-8.96
-1.43,0.29,0.14,-0.28,17.01,-22.26
-1.21,0.19,0.19,15.19,48.58,-61.39
-1,0.15,0.19,31.43,86.59,-105.63
-0.94,-0.12,0.05,59.85,116.13,-115.29
-0.94,-0.59,-0.26,137.97,122.01,-55.02
-0.81,-1.01,-0.67,179.55,94.71,15.82
-0.18,-1.54,-0.73,181.79,63.14,-29.89
0.1,-2.04,-0.55,154.49,79.24,-85.26
-0.1,-2.01,-0.57,77.7,98.14,-80.92
-0.64,-1.16,-0.56,42.49,85.68,-67.2
-0.81,-0.66,-0.43,43.82,60.41,-69.79
-1.02,-0.42,-0.34,45.71,54.74,-37.59
-1.22,-0.22,-0.37,41.72,44.66,-47.46
-1.29,-0.14,-0.42,31.22,33.6,-44.03
-1.29,-0.07,-0.48,15.12,31.92,-50.19
-1.2,0.01,-0.57,1.68,29.75,-60.69
-1.14,0,-0.64,8.54,23.94,-70.49
-1.07,0,-0.62,26.46,15.61,-82.67
-0.98,-0.03,-0.48,36.89,10.64,-92.4
-0.92,-0.11,-0.44,42.63,6.09,-101.01
-0.99,-0.15,-0.39,51.66,-2.1,-105.28
-1.02,-0.17,-0.38,42.28,-13.23,-105.49
-0.77,-0.22,-0.37,28.56,-24.29,-100.45
-0.7,-0.3,-0.28,12.88,-23.38,-96.39
-0.73,-0.4,-0.29,5.32,-12.32,-92.61
-0.85,-0.42,-0.28,-2.66,-15.75,-87.85
-0.92,-0.34,-0.19,-7.91,-18.48,-88.34
-0.92,-0.13,-0.12,-4.97,-15.82,-89.53
-0.93,-0.12,-0.11,-7.07,-15.12,-89.67
-0.93,-0.08,-0.14,-3.36,-13.72,-89.39
-0.86,-0.15,-0.05,3.22,1.68,-84.14
-0.91,-0.1,-0.04,-2.24,10.64,-81.41
-0.94,-0.13,-0.08,3.92,14.28,-81.76
-0.97,-0.13,-0.04,0.07,12.6,-80.43
-0.95,-0.18,-0.06,0.91,12.32,-78.96
-0.93,-0.37,-0.08,7.49,16.38,-78.12
-0.91,-0.27,-0.11,12.32,19.74,-77.21
-0.91,-0.26,-0.13,18.13,22.12,-76.79
-0.9,-0.24,-0.17,23.73,23.31,-76.79
-0.93,-0.23,-0.22,25.97,23.52,-76.58
-0.99,-0.2,-0.28,24.78,23.03,-76.09
-1.05,-0.14,-0.32,20.23,18.76,-75.11
-1.08,-0.05,-0.33,15.61,13.58,-73.08
-1.11,0.08,-0.32,9.31,8.26,-69.02
-1.14,0.13,-0.31,0.14,2.94,-67.27
