Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.71,-0.11,-0.24,-70.7,-27.93,44.45
-0.71,-0.13,-0.26,-69.3,-25.62,38.64
-0.7,-0.14,-0.24,-71.4,-25.2,31.99
-0.69,-0.19,-0.24,-68.6,-22.68,26.74
-0.65,-0.23,-0.23,-62.72,-17.99,21.77
-0.62,-0.27,-0.22,-55.79,-12.74,17.01
-0.57,-0.29,-0.2,-48.86,-7.42,10.71
-0.53,-0.27,-0.18,-40.88,-1.68,6.44
-0.5,-0.25,-0.18,-32.41,6.44,2.66
-0.5,-0.24,-0.16,-22.33,13.23,-0.91
-0.51,-0.23,-0.15,-15.05,19.46,-3.92
-0.54,-0.23,-0.13,-6.09,25.34,-6.23
-0.58,-0.22,-0.12,1.12,28.84,-8.54
-0.64,-0.21,-0.1,8.19,30.24,-10.99
-0.71,-0.18,-0.1,14.35,30.59,-15.75
-0.79,-0.15,-0.09,20.3,30.03,-19.6
-0.85,-0.1,-0.08,26.95,28.7,-22.26
-0.88,-0.02,-0.07,32.34,28.42,-23.87
-0.89,0.05,-0.06,35.98,29.4,-26.74
-0.92,0.11,-0.08,38.71,30.8,-29.89
-0.93,0.15,-0.1,40.53,32.06,-33.88
-0.93,0.19,-0.12,39.48,33.32,-36.12
-0.91,0.29,-0.15,40.81,35.35,-37.1
-0.89,0.33,-0.19,38.92,37.45,-34.93
-0.89,0.4,-0.22,35.49,38.43,-32.48
-0.89,0.53,-0.26,31.5,40.32,-25.97
-0.9,0.66,-0.3,21.91,44.31,-19.32
-1,0.73,-0.28,12.32,49.07,-12.53
-1.12,0.79,-0.24,2.87,54.18,-11.06
-1.33,0.77,-0.18,-4.69,51.73,-11.83
-1.47,0.74,-0.1,-9.1,39.06,-14.98
-1.57,0.75,-0.01,-13.23,21.84,-18.2
-1.61,0.77,0.08,-18.55,6.37,-20.72
-1.55,0.79,0.17,-25.41,-3.15,-22.89
-1.46,0.71,0.14,-33.11,-7.14,-26.25
-1.32,0.56,0.07,-38.99,-8.12,-31.64
-1.17,0.45,0,-46.48,-6.79,-39.97
-1.11,0.27,-0.11,-52.29,-4.2,-50.33
-1.07,0.08,-0.24,-49.35,-0.7,-57.54
-1.02,-0.11,-0.4,-41.37,1.26,-54.95
-0.95,-0.27,-0.46,-29.12,6.09,-22.05
-0.86,-0.32,-0.43,-16.24,12.39,-18.76
-0.84,-0.3,-0.4,-8.75,18.27,-12.25
-1.03,-0.21,-0.37,-6.51,19.39,-11.27
-1.18,-0.16,-0.31,-0.35,21.84,-12.74
-1.34,-0.1,-0.18,15.33,18.83,-13.93
-1.44,0.02,-0.11,36.19,13.86,-10.57
-1.38,0.12,-0.05,46.76,12.04,-7
-1.25,0.18,-0.03,46.06,12.67,-2.73
-1.08,0.14,-0.11,42.35,10.01,2.52
-0.82,0.02,-0.25,38.78,1.82,5.95
-0.64,-0.18,-0.43,42.07,-5.46,5.32
-0.45,-0.37,-0.53,50.96,-3.64,-0.98
-0.37,-0.45,-0.62,62.65,12.04,-6.51
-0.39,-0.51,-0.68,72.52,24.29,-9.66
-0.53,-0.54,-0.71,80.29,30.03,-13.16
-0.68,-0.45,-0.66,70.14,31.43,-18.97
-0.86,-0.36,-0.63,54.95,33.46,-21.21
-1,-0.28,-0.57,42.91,29.89,-21.77
-1.08,-0.22,-0.5,31.15,22.05,-22.19
-1.04,-0.16,-0.44,24.22,21.91,-23.59
-0.97,-0.1,-0.41,23.17,24.5,-24.99
-0.89,-0.02,-0.38,25.55,27.44,-24.57
-0.85,-0.02,-0.4,31.43,28.42,-23.17
-0.84,-0.07,-0.44,37.03,28.49,-22.68
-0.81,-0.14,-0.46,44.17,29.19,-21.91
-0.84,-0.19,-0.47,51.59,28.42,-21
-0.86,-0.24,-0.49,58.66,26.81,-19.32
-0.88,-0.27,-0.49,64.26,26.18,-17.29
-0.87,-0.27,-0.48,71.47,26.81,-15.68
-0.87,-0.27,-0.46,74.13,28.21,-14.63
-0.84,-0.25,-0.48,79.45,26.88,-14.28
-0.83,-0.22,-0.43,81.83,30.1,-15.12
-0.82,-0.17,-0.41,79.31,32.2,-13.79
-0.83,-0.14,-0.4,79.31,31.71,-11.41
-0.84,-0.11,-0.39,80.01,31.22,-8.75
-0.86,-0.08,-0.42,80.78,29.47,-5.53
-0.88,-0.07,-0.41,81.34,29.12,-3.99
-0.9,-0.05,-0.43,80.15,28.21,-2.66
-0.92,-0.08,-0.43,78.54,27.72,-1.96
-0.92,-0.08,-0.41,76.09,29.26,-2.1
-0.92,-0.11,-0.42,73.36,28.35,-2.38
-0.91,-0.11,-0.46,71.12,25.9,-2.66
-0.86,-0.15,-0.43,71.61,27.79,-2.03
-0.87,-0.15,-0.38,71.4,26.39,-1.4
-0.87,-0.16,-0.42,73.36,23.73,0.77
-0.87,-0.18,-0.44,76.23,24.92,2.38
-0.89,-0.19,-0.43,76.16,26.04,2.17
-0.89,-0.21,-0.43,73.85,26.25,0.28
-0.88,-0.22,-0.44,70.63,25.83,-2.38
-0.87,-0.23,-0.45,67.62,25.97,-5.95
-0.86,-0.26,-0.45,66.43,25.62,-10.43
-0.85,-0.27,-0.45,64.75,24.71,-13.09
-0.81,-0.26,-0.45,62.65,23.59,-14.14
-0.8,-0.25,-0.44,59.01,23.1,-14.28
-0.81,-0.23,-0.44,55.65,22.47,-13.51
-0.84,-0.23,-0.45,54.04,22.4,-12.67
-0.88,-0.22,-0.49,52.85,21.28,-13.37
-0.89,-0.23,-0.51,57.19,21.42,-14.42
-0.9,-0.22,-0.56,59.43,22.82,-15.12
-0.89,-0.2,-0.57,65.52,24.5,-15.54
-0.88,-0.17,-0.58,68.74,24.64,-14.98
-0.89,-0.15,-0.57,69.3,23.94,-14.7
-0.89,-0.13,-0.55,69.16,20.93,-13.79
-0.89,-0.12,-0.53,67.34,17.78,-12.6
-0.9,-0.11,-0.51,63.56,14.84,-10.15
-0.91,-0.11,-0.51,59.99,12.53,-8.4
-0.92,-0.13,-0.52,58.38,10.78,-6.37
-0.93,-0.16,-0.5,61.39,10.71,-4.2
-0.95,-0.19,-0.52,63.49,10.01,-2.38
-0.93,-0.23,-0.51,68.67,10.71,-1.05
-0.93,-0.24,-0.5,71.33,9.24,0.28
-0.95,-0.22,-0.49,68.25,8.26,2.52
-0.99,-0.22,-0.5,61.46,8.47,6.79
-1.02,-0.27,-0.52,56.28,5.18,11.41
-1.02,-0.32,-0.5,51.38,1.68,16.17
-1.01,-0.37,-0.44,48.09,-1.33,22.33
-1.01,-0.41,-0.35,46.69,-3.57,28.28
-1.01,-0.42,-0.18,52.5,-4.69,35.14
-1.03,-0.4,-0.08,63.84,-6.51,42.35
-1.04,-0.39,-0.07,78.96,-10.57,52.01
-1.05,-0.38,-0.14,89.11,-18.83,58.66
-1.02,-0.38,-0.26,92.19,-26.81,63.56
-0.99,-0.38,-0.3,87.36,-33.88,67.76
-0.95,-0.41,-0.31,78.82,-39.55,72.45
-0.91,-0.46,-0.31,74.62,-41.02,76.3
-0.88,-0.51,-0.31,73.5,-40.6,81.2
-0.86,-0.54,-0.31,71.89,-39.62,86.17
-0.85,-0.6,-0.3,72.1,-36.4,92.12
-0.85,-0.64,-0.3,75.53,-35.35,96.53
-0.84,-0.67,-0.32,78.33,-36.61,98.42
-0.82,-0.62,-0.36,82.04,-35.07,98.56
-0.83,-0.58,-0.41,77.42,-31.01,97.79
-0.85,-0.58,-0.39,80.15,-26.6,97.51
-0.83,-0.53,-0.38,83.09,-22.05,96.74
-0.89,-0.43,-0.45,87.99,-21.77,94.22
-0.93,-0.35,-0.45,80.57,-19.11,90.09
-0.95,-0.35,-0.39,77.28,-19.25,83.65
-0.97,-0.34,-0.38,80.99,-18.34,76.65
-0.94,-0.35,-0.35,80.85,-14.56,70.84
-0.95,-0.37,-0.29,83.02,-13.23,67.83
-0.92,-0.37,-0.25,84.28,-10.71,66.22
-0.9,-0.36,-0.22,79.66,-7.28,65.66
-0.9,-0.35,-0.23,74.69,-4.55,65.45
-0.89,-0.34,-0.25,69.51,-2.66,65.1
-0.89,-0.29,-0.3,61.95,-3.57,63.42
-0.88,-0.26,-0.32,55.44,-4.13,62.02
-0.88,-0.23,-0.32,54.18,-5.95,60.2
-0.89,-0.19,-0.35,51.87,-11.41,58.03
-0.87,-0.18,-0.34,48.3,-14.63,56.28
-0.86,-0.16,-0.33,42.84,-15.96,54.32
-0.86,-0.14,-0.3,38.43,-15.96,52.71
-0.87,-0.13,-0.28,34.65,-15.89,51.03
-0.88,-0.12,-0.26,32.55,-15.54,49.49
-0.89,-0.13,-0.26,31.08,-14.21,48.37
-0.89,-0.14,-0.25,30.38,-14.07,47.46
-0.9,-0.15,-0.25,30.59,-14.98,46.55
-0.91,-0.16,-0.25,29.96,-15.54,45.01
-0.92,-0.17,-0.24,29.68,-15.47,44.24
-0.93,-0.17,-0.21,29.96,-16.03,43.54
-0.93,-0.15,-0.19,29.26,-17.36,40.74
-0.94,-0.13,-0.17,27.72,-20.37,37.31
-0.93,-0.13,-0.16,28.42,-23.03,33.32
-0.95,-0.13,-0.14,26.88,-25.13,27.37
-0.87,-0.09,-0.15,26.18,-27.23,26.32
-0.85,-0.09,-0.17,29.82,-27.37,25.27
-0.86,-0.08,-0.16,25.34,-25.2,23.45
-0.88,-0.11,-0.17,24.22,-23.31,20.65
-0.91,-0.12,-0.16,24.64,-21.91,17.64
-0.9,-0.12,-0.16,26.11,-20.02,16.1
-0.89,-0.11,-0.15,27.02,-17.5,15.4
-0.87,-0.09,-0.16,28.7,-15.12,14.21
-0.86,-0.07,-0.16,32.2,-12.6,12.88
-0.86,-0.05,-0.17,33.6,-9.59,11.97
-0.85,-0.01,-0.17,33.6,-5.81,11.2
-0.85,0.04,-0.16,32.48,-2.1,9.45
-0.85,0.08,-0.18,29.89,0.91,8.26
-0.86,0.11,-0.19,26.46,5.32,8.12
-0.9,0.13,-0.19,23.38,7.63,10.78
-0.9,0.1,-0.15,23.17,11.27,12.04
-0.96,0.1,-0.13,24.15,14.07,16.17
-0.96,0.11,-0.07,25.83,19.6,18.69
-0.99,0.11,-0.06,26.46,24.29,17.92
-1.02,0.12,-0.07,23.03,23.17,15.26
-1.02,0.11,-0.06,20.09,19.74,13.93
-1,0.12,-0.06,20.09,15.26,13.16
-0.96,0.16,-0.09,19.81,12.39,12.18
-0.94,0.18,-0.1,19.11,10.36,10.57
-0.94,0.19,-0.11,14.42,8.89,7.91
-0.96,0.19,-0.1,10.5,6.09,4.76
-0.99,0.16,-0.06,7.56,4.48,-17.15
-1,0.16,-0.04,6.44,3.15,-4.62
-1.01,0.15,-0.06,5.04,0.35,-8.54
-0.99,0.13,-0.1,4.06,-2.52,-11.41
-0.98,0.1,-0.14,3.29,-5.74,-12.6
-0.96,0.04,-0.15,3.22,-7.63,-12.67
-0.95,-0.01,-0.12,4.76,-7.14,-12.67
-0.96,-0.02,-0.08,6.02,-4.97,-13.79
-0.96,-0.01,-0.07,7.91,-3.08,-15.47
-0.93,0.01,-0.08,8.26,-1.26,-18.27
-0.9,0.02,-0.1,7.7,1.26,-21.14
-0.86,0.01,-0.13,6.37,3.64,-24.15
-0.86,-0.02,-0.18,3.92,7.07,-27.79
-0.88,-0.15,-0.23,2.03,11.34,-32.34
-0.95,-0.22,-0.28,2.87,16.87,-33.67
-1.11,-0.21,-0.24,7.49,18.27,-28.84
-1.23,-0.15,-0.17,16.66,17.71,-23.87
-1.31,-0.1,-0.1,22.75,19.46,-18.55
-1.38,-0.11,-0.07,25.83,23.87,-17.36
-1.39,-0.11,-0.08,24.64,25.97,-17.71
-1.34,-0.09,-0.13,25.34,26.6,-15.96
-1.29,-0.07,-0.2,28.77,25.62,-10.64
-1.2,-0.03,-0.23,31.5,25.2,-5.88
-1.13,0.01,-0.26,31.78,24.92,-3.22
-1.05,0.02,-0.29,30.31,26.53,-2.8
-0.95,0,-0.32,29.19,29.54,-2.66
-0.85,-0.04,-0.32,32.55,31.29,-1.68
-0.76,-0.12,-0.31,35.98,32.55,-1.05
-0.69,-0.17,-0.32,40.32,35,-1.05
-0.68,-0.17,-0.31,42.42,36.82,-1.33
-0.73,-0.16,-0.32,43.12,37.1,-2.03
-0.8,-0.16,-0.33,43.96,36.82,-2.03
-0.86,-0.17,-0.34,45.85,37.17,-0.63
-0.91,-0.16,-0.37,47.95,36.05,1.47
-0.91,-0.18,-0.39,50.47,34.86,3.71
-0.91,-0.2,-0.39,51.73,35.07,7.28
-0.9,-0.21,-0.39,51.38,36.47,9.45
-0.91,-0.24,-0.4,52.43,36.26,10.64
-0.92,-0.27,-0.4,56.42,33.53,12.25
-0.93,-0.3,-0.39,62.51,29.96,18.55
-0.86,-0.29,-0.41,69.16,32.13,22.61
-0.84,-0.29,-0.46,74.48,34.65,23.73
-0.81,-0.26,-0.46,74.76,35.98,24.08
-0.82,-0.26,-0.47,73.92,36.96,23.24
-0.84,-0.24,-0.49,73.5,36.54,23.03
-0.83,-0.23,-0.48,76.09,35.28,23.59
-0.83,-0.2,-0.48,78.05,33.74,23.94
-0.82,-0.18,-0.49,79.1,32.62,24.08
-0.82,-0.16,-0.49,79.59,32.06,23.66
-0.85,-0.15,-0.48,79.66,30.31,23.59
-0.83,-0.12,-0.46,77.35,30.38,22.26
-0.82,-0.12,-0.46,73.5,31.64,20.09
-0.85,-0.13,-0.45,73.78,31.57,18.48
-0.87,-0.12,-0.44,74.62,28.14,17.29
-0.88,-0.13,-0.43,77.28,27.02,17.29
-0.89,-0.14,-0.43,80.15,26.53,18.34
-0.9,-0.15,-0.41,85.4,27.16,19.53
-0.91,-0.13,-0.4,92.19,27.23,21.56
-0.9,-0.12,-0.39,98.91,27.72,23.66
-0.89,-0.09,-0.4,99.19,27.93,25.9
-0.89,-0.07,-0.41,97.02,27.65,27.65
-0.87,-0.06,-0.44,95.97,27.09,28.91
-0.87,-0.08,-0.47,99.19,26.32,29.54
-0.88,-0.07,-0.48,98.98,23.24,28.84
-0.88,-0.1,-0.47,98.84,22.47,28.77
-0.89,-0.11,-0.46,102.9,22.82,29.89
-0.89,-0.11,-0.45,107.59,22.54,30.38
-0.88,-0.08,-0.48,110.53,20.09,29.96
-0.88,-0.08,-0.47,110.53,20.51,28.84
-0.9,-0.06,-0.47,107.17,18.9,27.44
-0.9,-0.04,-0.49,101.78,17.57,26.04
-0.88,-0.03,-0.5,96.32,19.25,23.59
-0.85,-0.05,-0.5,94.15,21.21,21.35
-0.83,-0.07,-0.49,97.65,23.66,19.67
-0.84,-0.08,-0.49,100.8,22.19,18.55
-0.78,-0.07,-0.42,100.87,18.2,19.6
-0.92,-0.04,-0.36,91.14,17.29,15.05
-0.89,-0.07,-0.38,85.75,14.98,11.83
-0.95,-0.04,-0.38,75.18,11.69,6.16
-0.96,-0.1,-0.39,69.65,10.15,-0.77
-0.93,-0.14,-0.4,69.3,10.71,-6.3
-0.87,-0.23,-0.4,75.88,15.05,-9.24
-0.83,-0.26,-0.41,82.25,19.18,-10.08
-0.8,-0.28,-0.4,81.34,22.05,-12.6
-0.79,-0.31,-0.38,75.39,23.66,-15.19
-0.79,-0.31,-0.41,66.78,18.83,-18.83
-0.79,-0.32,-0.4,54.67,14.91,-21.77
-0.8,-0.34,-0.35,49.56,15.96,-24.43
-0.85,-0.36,-0.3,49.77,20.37,-24.71
-0.95,-0.35,-0.25,50.19,23.73,-24.92
-1,-0.39,-0.32,64.68,23.52,-23.94
-1,-0.34,-0.32,76.93,22.4,-22.47
-0.98,-0.31,-0.33,83.44,20.09,-21.49
-0.96,-0.28,-0.39,84.35,17.71,-20.72
-0.97,-0.24,-0.45,81.48,18.06,-19.81
-0.99,-0.18,-0.45,79.17,17.01,-18.06
-1,-0.14,-0.42,78.12,14.14,-16.24
-1.02,-0.1,-0.4,79.87,12.53,-13.51
-1.03,-0.07,-0.37,80.57,11.76,-10.78
-1.06,-0.05,-0.33,81.27,11.41,-7.35
-1.08,-0.04,-0.29,83.72,10.92,-3.78
-1.08,-0.04,-0.27,88.06,8.19,0.07
-1.09,-0.01,-0.23,90.72,5.46,3.57
-1.12,0.03,-0.23,91.7,2.59,10.5
-1.22,0.12,-0.25,86.8,-2.94,18.13
-1.37,0.25,-0.28,73.64,-8.75,26.53
-1.51,0.34,-0.21,56.91,-14.91,52.92
-1.56,0.32,-0.03,48.65,-20.86,48.37
-1.55,0.31,0.11,48.16,-32.27,61.88
-1.52,0.37,0.03,45.01,-52.01,75.67
-1.45,0.3,-0.16,31.22,-76.3,89.53
-1.34,0.23,-0.4,11.13,-89.18,101.64
-1.27,0.02,-0.56,-1.54,-88.76,115.43
-1.3,-0.44,-0.5,-0.63,-90.09,134.54
-1.33,-0.77,-0.49,10.64,-88.55,142.66
-1.34,-1.03,-0.45,16.31,-76.37,145.74
-1.31,-1.07,-0.43,19.18,-56.91,149.52
-1.33,-1,-0.46,25.69,-44.24,157.29
-1.23,-0.78,-0.58,20.09,-39.41,161.7
-1.12,-0.71,-0.49,25.55,-31.43,162.89
-1.14,-0.57,-0.43,27.3,-37.24,160.72
-1.11,-0.42,-0.34,20.3,-36.96,157.43
-1.13,-0.38,-0.34,3.36,-34.65,152.95
-1.23,-0.53,-0.29,13.23,-40.88,156.17
-1.25,-0.51,-0.24,37.66,-53.13,159.81
-1.24,-0.4,-0.2,43.54,-55.09,162.12
-1.14,-0.38,-0.17,43.4,-49.63,161.21
-1.06,-0.38,-0.21,49.21,-43.54,158.9
-0.98,-0.33,-0.23,50.75,-39.69,159.81
-0.97,-0.24,-0.28,44.8,-39.69,162.89
-0.94,-0.17,-0.29,40.6,-53.76,166.74
-1.02,-0.03,-0.23,24.08,-47.46,160.79
-1,0.04,-0.19,13.58,-52.43,158.76
-1.16,0.13,-0.11,-9.94,-68.74,142.1
-1.12,0.17,-0.11,-42.98,-74.41,126.63
-1.06,0.09,-0.16,-58.73,-75.6,114.1
-0.99,-0.12,-0.23,-59.92,-76.72,104.93
-0.91,-0.18,-0.26,-65.66,-77.07,97.37
-0.81,-0.24,-0.27,-68.11,-77.63,90.58
-0.7,-0.27,-0.29,-65.8,-75.6,82.6
-0.57,-0.24,-0.29,-53.06,-69.51,79.1
-0.5,-0.18,-0.26,-42.56,-63.07,79.87
-0.48,-0.06,-0.18,-40.32,-59.08,80.29
-0.48,0.05,-0.08,-40.74,-53.27,78.75
-0.49,0.1,0,-39.2,-46.41,75.81
-0.53,0.18,0.04,-38.15,-40.53,72.17
-0.58,0.22,0.09,-33.88,-34.16,69.58
-0.67,0.27,0.14,-27.16,-30.03,65.24
-0.78,0.34,0.19,-19.74,-30.24,59.78
-0.87,0.4,0.21,-18.48,-33.39,54.18
-0.93,0.46,0.22,-21.63,-37.45,47.46
-1,0.5,0.24,-29.12,-45.57,37.38
-1,0.49,0.25,-40.32,-51.73,27.79
-0.95,0.48,0.25,-45.43,-55.09,20.37
-0.87,0.45,0.22,-46.34,-55.16,15.19
-0.78,0.42,0.24,-42.35,-53.2,11.2
-0.67,0.39,0.24,-34.44,-50.61,9.31
-0.59,0.36,0.24,-28.07,-48.02,7.98
-0.51,0.33,0.22,-22.75,-44.52,8.12
-0.46,0.28,0.19,-18.76,-39.41,8.68
-0.43,0.24,0.18,-14.84,-32.48,8.96
-0.44,0.24,0.17,-11.13,-22.12,8.26
-0.46,0.26,0.17,-8.54,-16.03,4.83
-0.5,0.29,0.18,-9.38,-12.25,-1.68
-0.51,0.29,0.16,-11.62,-8.26,-9.8
-0.59,0.32,0.2,-12.04,-6.65,-17.5
-0.9,0.43,0.43,1.47,-20.93,-12.25
-1.25,0.79,0.65,25.41,-25.62,22.82
-1.55,1.25,0.54,31.78,32.27,50.61
-2.05,1.3,0.22,7.63,33.04,46.41
-2.06,0.94,-0.08,-20.44,9.94,14.21
-1.63,0.52,-0.05,-29.75,-9.31,-17.01
-1,0.34,0.08,-54.32,-21.49,-40.95
-0.45,0.09,0.14,-69.79,-23.94,-57.68
-0.1,-0.21,0.28,-67.13,-12.88,-64.61
-0.05,-0.33,0.38,-41.79,21.49,-59.01
-0.38,-0.16,0.1,10.71,50.19,-48.93
-0.83,0.2,-0.02,39.55,56.56,-38.43
-1.18,0.4,0.06,43.68,49,-39.62
-1.14,0.27,0.15,33.53,42,-45.22
-1.12,0.15,0.17,30.52,49.56,-48.3
-0.98,0.12,0.11,34.16,56.07,-50.89
-0.81,0.1,0.02,40.95,60.76,-51.1
-0.68,0.08,-0.06,50.47,64.68,-47.46
-0.6,0.07,-0.16,64.05,70.84,-37.66
-0.59,0.1,-0.21,78.05,76.09,-27.09
-0.65,0.14,-0.22,86.31,83.23,-19.53
-0.75,0.14,-0.24,92.33,83.93,-13.79
-0.82,0.13,-0.2,98.56,84.84,-10.36
-0.94,0.11,-0.21,102.97,85.19,-11.13
-1.04,0.09,-0.26,106.47,76.65,-12.46
-1.09,0.05,-0.25,108.5,69.02,-14.56
-1.14,0,-0.23,111.65,63.49,-17.78
-1.17,0,-0.23,113.26,59.92,-21
-1.2,0.02,-0.25,113.96,52.15,-24.43
-1.19,0.04,-0.28,109.83,42.7,-28.21
-1.17,0.03,-0.29,109.9,36.75,-30.8
-1.16,0.03,-0.32,110.88,32.34,-32.34
-1.15,0.01,-0.33,110.04,23.66,-35.21
-1.13,0.03,-0.33,111.44,17.64,-37.24
-1.13,0.04,-0.33,110.25,14.7,-39.76
-1.13,0.06,-0.35,108.78,12.53,-42.28
-1.13,0.08,-0.37,106.54,10.22,-44.66
-1.11,0.14,-0.37,102.76,7,-48.02
-1.09,0.18,-0.38,98.21,0.7,-52.01
-1.05,0.2,-0.38,97.44,-4.55,-56.21
-1.02,0.25,-0.39,92.68,-8.26,-60.48
-0.98,0.31,-0.4,83.51,-10.15,-64.47
-0.96,0.31,-0.38,75.18,-10.01,-67.48
-0.93,0.32,-0.39,66.5,-9.24,-68.6
-0.89,0.36,-0.43,50.89,-5.32,-68.53
-0.88,0.36,-0.42,37.1,-0.35,-71.82
-0.88,0.33,-0.35,31.43,1.4,-73.57
-0.9,0.29,-0.3,33.46,1.68,-74.2
-0.89,0.22,-0.3,38.78,4.69,-70.91
-0.91,0.26,-0.23,31.57,3.92,-69.3
-0.83,0.04,-0.35,54.81,1.61,-68.32
-0.8,0.1,-0.38,80.22,7,-56.98
-0.86,0.09,-0.37,98.56,12.25,-49.84
-0.88,0.12,-0.26,84.91,15.61,-45.85
-0.93,0.09,-0.23,41.51,18.76,-45.5
-0.94,0.04,-0.21,38.01,22.61,-42.91
-0.95,0.01,-0.16,38.64,23.8,-38.08
-0.98,0.01,-0.17,42.07,20.3,-37.1
-0.94,0.02,-0.28,39.41,20.3,-40.04
-0.92,0.03,-0.31,36.05,26.11,-38.29
-0.92,0.05,-0.31,35.28,27.3,-35.42
-0.92,0.06,-0.29,29.19,29.4,-33.6
-0.93,0.03,-0.29,27.51,29.89,-34.09
-0.93,-0.02,-0.28,29.47,29.12,-35.63
-0.93,-0.05,-0.29,31.08,27.37,-37.8
-0.92,-0.06,-0.29,31.08,25.2,-41.79
-0.89,-0.06,-0.29,28.42,23.03,-44.8
-0.9,-0.02,-0.3,23.94,23.66,-46.27
-0.92,0.02,-0.28,19.67,25.62,-47.6
-0.94,0.06,-0.26,14.98,26.39,-47.46
-0.96,0.1,-0.24,12.53,26.6,-47.04
-0.96,0.11,-0.22,12.46,27.44,-45.64
-0.97,0.1,-0.21,13.79,27.3,-44.59
-0.98,0.09,-0.18,16.03,25.34,-43.05
-1,0.05,-0.15,18.27,20.3,-41.86
-1.02,0,-0.16,20.3,11.27,-40.39
-1.02,-0.05,-0.22,24.36,4.41,-37.94
-1,-0.1,-0.31,33.67,1.61,-34.09
-0.97,-0.15,-0.38,37.45,3.57,-31.08
-0.98,-0.17,-0.45,33.53,5.53,-30.45
-1.03,-0.12,-0.53,21.42,4.69,-32.83
-1.11,-0.1,-0.58,7.14,3.78,-36.19
-1.17,-0.14,-0.58,-0.42,3.08,-39.48
-1.23,-0.24,-0.53,-6.16,3.78,-43.33
-1.31,-0.32,-0.49,-12.81,1.75,-46.2
-1.36,-0.36,-0.41,-19.6,-3.64,-47.74
-1.41,-0.35,-0.36,-17.57,-9.94,-47.53
-1.4,-0.33,-0.36,-10.57,-15.05,-44.1
-1.37,-0.3,-0.37,-0.77,-16.38,-35.35
-1.34,-0.28,-0.38,7.98,-16.38,-26.6
-1.36,-0.18,-0.36,11.97,-20.44,-16.17
-1.34,0,-0.28,13.02,-31.85,-0.98
-1.38,0.14,-0.13,4.9,-44.31,11.97
-1.45,0.28,0.04,-3.22,-55.02,26.11
-1.47,0.43,0.12,-8.47,-51.8,42
-1.49,0.54,0.05,-17.64,-40.32,55.23
-1.56,0.57,-0.1,-21.14,-34.16,67.69
-1.57,0.54,-0.22,-11.13,-42,81.13
-1.53,0.5,-0.31,1.68,-58.38,97.72
-1.44,0.45,-0.46,10.15,-71.61,112.84
-1.32,0.35,-0.62,9.45,-79.24,122.85
-1.18,0.27,-0.77,-1.54,-71.12,123.9
-1.32,0.07,-0.78,-10.01,-65.03,119.35
-1.38,-0.11,-0.7,-13.86,-75.88,116.69
-1.35,-0.23,-0.59,-23.59,-73.15,119.91
-1.32,-0.4,-0.52,-37.03,-49.28,124.88
-1.08,-0.48,-0.34,-52.99,-22.61,138.25
-1.24,-0.64,-0.1,-72.38,6.58,146.79
-1.25,-0.62,-0.12,-83.37,11.34,154.28
-1.02,-0.67,-0.31,-70.91,3.64,163.38
-0.98,-0.42,-0.6,-57.33,3.78,170.24
-0.96,-0.24,-0.57,-13.79,6.65,189.21
-1.01,0.12,-0.63,15.82,-2.03,195.65
-1.11,0.26,-0.5,17.57,-14.42,192.36
-1.09,0.29,-0.39,-10.22,-36.75,180.95
-1.09,0.35,-0.29,-54.46,-51.66,163.1
-1.04,0.38,-0.26,-89.11,-61.95,144.83
-0.98,0.36,-0.27,-115.57,-67.06,128.38
-0.93,0.28,-0.31,-142.1,-74.55,105.42
-0.86,0.17,-0.3,-159.88,-84.77,87.01
-0.79,0.08,-0.27,-172.48,-95.27,68.74
-0.7,-0.07,-0.2,-184.1,-103.67,50.26
-0.59,-0.23,-0.16,-189.84,-106.33,30.1
-0.46,-0.44,-0.13,-183.54,-107.59,20.51
-0.31,-0.51,-0.11,-172.62,-106.68,12.46
-0.16,-0.57,-0.07,-150.43,-98.77,7.63
-0.05,-0.54,-0.05,-133.35,-87.57,5.6
-0.01,-0.52,-0.01,-111.79,-77,6.3
0.03,-0.48,0.02,-87.15,-64.12,11.76
0.04,-0.34,0.06,-64.47,-48.44,15.05
-0.02,-0.21,0.11,-43.82,-29.4,18.83
-0.14,-0.03,0.11,-28.91,-15.33,19.39
-0.27,0.1,0.1,-19.53,-7.28,15.96
-0.36,0.19,0.08,-16.73,-2.52,9.94
-0.44,0.21,0.07,-16.17,2.17,3.29
-0.5,0.2,0.07,-15.33,6.37,-5.67
-0.54,0.11,0.09,-9.94,11.13,-11.69
-0.57,0.03,0.13,0.14,17.01,-17.29
-0.61,-0.04,0.18,10.99,21.63,-22.75
-0.63,-0.08,0.16,20.86,30.52,-29.05
-0.63,-0.11,0.14,30.24,37.1,-34.93
-0.66,-0.13,0.18,41.09,38.64,-38.15
-0.92,0.03,0.49,64.75,24.29,-26.04
-0.95,0.47,0.37,72.66,55.58,-10.71
-1.37,0.52,0.15,60.41,89.46,-9.31
-1.61,0.49,-0.06,46.69,75.46,-10.08
-1.72,0.49,-0.21,53.41,57.26,-8.33
-1.57,0.53,-0.07,50.05,38.57,-6.58
-1.34,0.46,0.1,36.68,43.4,-13.44
-1.17,0.37,0.06,29.96,43.82,-24.08
-0.98,0.28,-0.06,24.78,39.97,-32.34
